timestamp,git_commit,gpu,torch_version,torch_cuda_version,triton_version,rows,hidden_size,numel,dtype,provider,status,error,first_call_ms,p20_ms,p50_ms,p80_ms,p95_ms,effective_gbps_min,max_abs_error,mean_abs_error,max_relative_error,speedup_vs_eager,speedup_vs_native
2026-07-17T11:17:54,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,1,4096,4096,bf16,torch_eager,ok,,0.095639960,0.019264000,0.019455999,0.019520000,0.020223999,1.263157951,0.000000000,0.000000000,0.000000000,1.000000000,0.949013246
2026-07-17T11:17:54,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,1,4096,4096,bf16,torch_native,ok,,0.152635970,0.018432001,0.018464001,0.019136000,0.019455999,1.331022466,0.000000000,0.000000000,0.000000000,1.053726072,1.000000000
2026-07-17T11:17:54,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,1,4096,4096,bf16,torch_compile,ok,,702.787467977,0.004096000,0.004096000,0.004960000,0.005120000,6.000000015,0.000000000,0.000000000,0.000000000,4.749999801,4.507812730
2026-07-17T11:17:54,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,1,4096,4096,bf16,triton,ok,,2.444756101,0.003072000,0.003776000,0.004096000,0.004096000,6.508474380,0.000000000,0.000000000,0.000000000,5.152541988,4.889830598
2026-07-17T11:17:54,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,128,4096,524288,bf16,torch_eager,ok,,0.047323061,0.030719999,0.030912001,0.031744000,0.032084798,68.107658944,0.000000000,0.000000000,0.000000000,1.000000000,1.054865359
2026-07-17T11:17:54,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,128,4096,524288,bf16,torch_native,ok,,0.112229027,0.031744000,0.032607999,0.032768000,0.033087999,64.565262635,0.000000000,0.000000000,0.000000000,0.947988283,1.000000000
2026-07-17T11:17:54,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,128,4096,524288,bf16,torch_compile,ok,,54.860364995,0.006144000,0.006816000,0.007168000,0.007168000,308.882619501,0.000000000,0.000000000,0.000000000,4.535211227,4.784037219
2026-07-17T11:17:54,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,128,4096,524288,bf16,triton,ok,,0.081704929,0.006144000,0.006144000,0.006348800,0.007168000,342.666654546,0.000000000,0.000000000,0.000000000,5.031249934,5.307291267
2026-07-17T11:17:54,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,2048,4096,8388608,bf16,torch_eager,ok,,0.168915023,0.164864004,0.165728003,0.166912004,0.194761606,202.516312486,0.000000000,0.000000000,0.000000000,1.000000000,1.013323002
2026-07-17T11:17:54,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,2048,4096,8388608,bf16,torch_native,ok,,0.197320012,0.166912004,0.167935997,0.168960005,0.183910397,199.853661812,0.000000000,0.000000000,0.000000000,0.986852167,1.000000000
2026-07-17T11:17:54,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,2048,4096,8388608,bf16,torch_compile,ok,,47.106408980,0.039776001,0.039935999,0.040959999,0.041983999,840.410285480,0.007812500,0.000000006,0.007352941,4.149839957,4.205128282
2026-07-17T11:17:54,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,2048,4096,8388608,bf16,triton,ok,,0.155854039,0.039903998,0.039935999,0.040959999,0.041983999,840.410285480,0.015625000,0.000000005,0.007751938,4.149839957,4.205128282
2026-07-17T11:17:54,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,512,5120,2621440,bf16,torch_eager,ok,,0.053585973,0.066560000,0.067295998,0.067584001,0.069632001,155.967669099,0.000000000,0.000000000,0.000000000,1.000000000,1.007608237
2026-07-17T11:17:54,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,512,5120,2621440,bf16,torch_native,ok,,0.083472929,0.067584001,0.067808002,0.068608001,0.070643201,154.789990182,0.000000000,0.000000000,0.000000000,0.992449211,1.000000000
2026-07-17T11:17:54,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,512,5120,2621440,bf16,torch_compile,ok,,69.350240985,0.016480001,0.017408000,0.018112000,0.018432001,602.941165896,0.007812500,0.000000014,0.007042253,3.865808660,3.895220648
2026-07-17T11:17:54,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,512,5120,2621440,bf16,triton,ok,,1.812880044,0.013184000,0.013312000,0.013606400,0.014336000,788.461547347,0.007812500,0.000000011,0.006410256,5.055288393,5.093750225
2026-07-17T11:17:54,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,256,8192,2097152,bf16,torch_eager,ok,,0.046808040,0.055296000,0.056127999,0.056352001,0.058150399,149.746867037,0.000000000,0.000000000,0.000000000,1.000000000,1.003420779
2026-07-17T11:17:54,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,256,8192,2097152,bf16,torch_native,ok,,0.071963063,0.055296000,0.056320000,0.057344001,0.058268800,149.236362471,0.000000000,0.000000000,0.000000000,0.996590883,1.000000000
2026-07-17T11:17:54,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,256,8192,2097152,bf16,torch_compile,ok,,45.181458001,0.012544000,0.013312000,0.013312000,0.014336000,631.384622500,0.007812500,0.000000011,0.004830918,4.216346125,4.230769311
2026-07-17T11:17:54,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,256,8192,2097152,bf16,triton,ok,,2.002294990,0.011264000,0.012288000,0.012288000,0.012569600,683.999975806,0.003906250,0.000000013,0.005813953,4.567708089,4.583333207
