timestamp,git_commit,gpu,torch_version,torch_cuda_version,triton_version,rows,hidden_size,numel,dtype,provider,status,error,first_call_ms,p20_ms,p50_ms,p80_ms,p95_ms,effective_gbps_min,max_abs_error,mean_abs_error,max_relative_error,speedup_vs_eager,speedup_vs_native
2026-07-17T11:18:13,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,1,4096,4096,fp32,torch_eager,ok,,0.077935983,0.012288000,0.012288000,0.012448000,0.013312000,3.999999859,0.000000000,0.000000000,0.000000000,1.000000000,1.000000000
2026-07-17T11:18:13,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,1,4096,4096,fp32,torch_native,ok,,0.080185011,0.012288000,0.012288000,0.012544000,0.013312000,3.999999859,0.000000000,0.000000000,0.000000000,1.000000000,1.000000000
2026-07-17T11:18:13,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,1,4096,4096,fp32,torch_compile,ok,,889.352414990,0.004096000,0.004096000,0.005120000,0.005120000,12.000000030,0.000000000,0.000000000,0.000000000,3.000000114,3.000000114
2026-07-17T11:18:13,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,1,4096,4096,fp32,triton,ok,,47.982001910,0.003072000,0.004096000,0.004096000,0.004128000,12.000000030,0.000000000,0.000000000,0.000000000,3.000000114,3.000000114
2026-07-17T11:18:13,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,128,4096,524288,fp32,torch_eager,ok,,0.030235969,0.024192000,0.024576001,0.024576001,0.025216000,171.333327273,0.000000000,0.000000000,0.000000000,1.000000000,1.000000000
2026-07-17T11:18:13,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,128,4096,524288,fp32,torch_native,ok,,0.065703993,0.024383999,0.024576001,0.024576001,0.025599999,171.333327273,0.000000000,0.000000000,0.000000000,1.000000000,1.000000000
2026-07-17T11:18:13,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,128,4096,524288,fp32,torch_compile,ok,,141.788747977,0.008192000,0.008608000,0.009216000,0.009216000,489.159831243,0.000001907,0.000000011,0.000000324,2.855018571,2.855018571
2026-07-17T11:18:13,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,128,4096,524288,fp32,triton,ok,,0.118172029,0.008192000,0.008192000,0.008608000,0.009216000,514.000001298,0.000001907,0.000000011,0.000000318,3.000000114,3.000000114
2026-07-17T11:18:13,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,2048,4096,8388608,fp32,torch_eager,ok,,0.173081062,0.141312003,0.142335996,0.143360004,0.145408005,471.597135450,0.000000000,0.000000000,0.000000000,1.000000000,0.985611506
2026-07-17T11:18:13,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,2048,4096,8388608,fp32,torch_native,ok,,0.149604050,0.139264002,0.140287995,0.141312003,0.143360004,478.481767724,0.000000000,0.000000000,0.000000000,1.014598546,1.000000000
2026-07-17T11:18:13,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,2048,4096,8388608,fp32,torch_compile,ok,,137.241895078,0.076800004,0.076800004,0.077823997,0.078847997,874.026625153,0.000003815,0.000000010,0.000000342,1.853333194,1.826666519
2026-07-17T11:18:13,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,2048,4096,8388608,fp32,triton,ok,,0.129573978,0.076800004,0.077151999,0.077823997,0.079871997,870.039000630,0.000003815,0.000000011,0.000000342,1.844877620,1.818332608
2026-07-17T11:18:13,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,512,5120,2621440,fp32,torch_eager,ok,,0.043540029,0.053247999,0.053472001,0.054272000,0.055296000,392.579285719,0.000000000,0.000000000,0.000000000,1.000000000,0.997007757
2026-07-17T11:18:13,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,512,5120,2621440,fp32,torch_native,ok,,0.081627048,0.053247999,0.053312000,0.054272000,0.055296000,393.757503834,0.000000000,0.000000000,0.000000000,1.003001223,1.000000000
2026-07-17T11:18:13,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,512,5120,2621440,fp32,torch_compile,ok,,141.711893957,0.028672000,0.029696001,0.029952001,0.030719999,706.896534110,0.000001907,0.000000016,0.000000331,1.800646544,1.795258572
2026-07-17T11:18:13,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,512,5120,2621440,fp32,triton,ok,,52.450723015,0.025599999,0.025599999,0.026624000,0.027648000,820.000020715,0.000001907,0.000000019,0.000000331,2.088750096,2.082500048
2026-07-17T11:18:13,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,256,8192,2097152,fp32,torch_eager,ok,,0.036982005,0.043008000,0.043968000,0.044032000,0.045056000,382.323148297,0.000000000,0.000000000,0.000000000,1.000000000,0.998908289
2026-07-17T11:18:13,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,256,8192,2097152,fp32,torch_native,ok,,0.115734991,0.043008000,0.043919999,0.044032000,0.045056000,382.740990993,0.000000000,0.000000000,0.000000000,1.001092905,1.000000000
2026-07-17T11:18:13,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,256,8192,2097152,fp32,torch_compile,ok,,142.723336932,0.021504000,0.022528000,0.022879999,0.023552001,746.181812354,0.000001907,0.000000010,0.000000316,1.951704509,1.949573811
2026-07-17T11:18:13,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,256,8192,2097152,fp32,triton,ok,,50.411531003,0.020320000,0.020479999,0.021215999,0.021504000,820.800020735,0.000001907,0.000000013,0.000000341,2.146875031,2.144531263
