timestamp,git_commit,gpu,torch_version,torch_cuda_version,triton_version,rows,hidden_size,numel,dtype,provider,status,error,first_call_ms,p20_ms,p50_ms,p80_ms,p95_ms,effective_gbps_min,max_abs_error,mean_abs_error,max_relative_error,speedup_vs_eager,speedup_vs_native
2026-07-17T11:18:22,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,1,4096,4096,fp32,torch_eager,ok,,0.083726016,0.012288000,0.012288000,0.012640000,0.013312000,3.999999859,0.000000000,0.000000000,0.000000000,1.000000000,1.007812483
2026-07-17T11:18:22,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,1,4096,4096,fp32,torch_native,ok,,0.072540948,0.012288000,0.012384000,0.013120000,0.013312000,3.968992173,0.000000000,0.000000000,0.000000000,0.992248078,1.000000000
2026-07-17T11:18:22,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,1,4096,4096,fp32,torch_compile,ok,,705.897893989,0.004096000,0.004096000,0.004256000,0.005120000,12.000000030,0.000000000,0.000000000,0.000000000,3.000000114,3.023437565
2026-07-17T11:18:22,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,1,4096,4096,fp32,triton,ok,,2.026211005,0.003968000,0.004096000,0.004096000,0.005120000,12.000000030,0.000000000,0.000000000,0.000000000,3.000000114,3.023437565
2026-07-17T11:18:22,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,128,4096,524288,fp32,torch_eager,ok,,0.028760056,0.024576001,0.024576001,0.025472000,0.025599999,171.333327273,0.000000000,0.000000000,0.000000000,1.000000000,1.000000000
2026-07-17T11:18:22,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,128,4096,524288,fp32,torch_native,ok,,0.057441066,0.024576001,0.024576001,0.025312001,0.025599999,171.333327273,0.000000000,0.000000000,0.000000000,1.000000000,1.000000000
2026-07-17T11:18:22,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,128,4096,524288,fp32,torch_compile,ok,,51.861008047,0.008576000,0.009216000,0.009216000,0.010240000,456.888872728,0.000001907,0.000000011,0.000000324,2.666666667,2.666666667
2026-07-17T11:18:22,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,128,4096,524288,fp32,triton,ok,,0.128782005,0.008192000,0.008832000,0.009216000,0.009216000,476.753612609,0.000001907,0.000000011,0.000000318,2.782608732,2.782608732
2026-07-17T11:18:22,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,2048,4096,8388608,fp32,torch_eager,ok,,0.241623027,0.141312003,0.142335996,0.143360004,0.146152001,471.597135450,0.000000000,0.000000000,0.000000000,1.000000000,0.985611506
2026-07-17T11:18:22,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,2048,4096,8388608,fp32,torch_native,ok,,0.167937018,0.139551997,0.140287995,0.141312003,0.142335996,478.481767724,0.000000000,0.000000000,0.000000000,1.014598546,1.000000000
2026-07-17T11:18:22,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,2048,4096,8388608,fp32,torch_compile,ok,,59.523466974,0.076800004,0.076800004,0.077823997,0.079768000,874.026625153,0.000003815,0.000000010,0.000000342,1.853333194,1.826666519
2026-07-17T11:18:22,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,2048,4096,8388608,fp32,triton,ok,,0.110103050,0.076800004,0.077151999,0.077823997,0.079871997,870.039000630,0.000003815,0.000000011,0.000000342,1.844877620,1.818332608
