timestamp,git_commit,gpu,torch_version,torch_cuda_version,triton_version,rows,hidden_size,numel,dtype,provider,status,error,first_call_ms,p20_ms,p50_ms,p80_ms,p95_ms,effective_gbps_min,max_abs_error,mean_abs_error,max_relative_error,speedup_vs_eager,speedup_vs_native
2026-07-17T11:17:25,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,1,4096,4096,fp16,torch_eager,ok,,0.087809982,0.018432001,0.019455999,0.019455999,0.019479999,1.263157951,0.000000000,0.000000000,0.000000000,1.000000000,0.947368497
2026-07-17T11:17:25,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,1,4096,4096,fp16,torch_native,ok,,0.126045081,0.018208001,0.018432001,0.018432001,0.019296000,1.333333286,0.000000000,0.000000000,0.000000000,1.055555471,1.000000000
2026-07-17T11:17:25,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,1,4096,4096,fp16,torch_compile,ok,,700.353040942,0.004096000,0.004096000,0.005056000,0.005120000,6.000000015,0.000000000,0.000000000,0.000000000,4.749999801,4.500000171
2026-07-17T11:17:25,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,1,4096,4096,fp16,triton,ok,,2.957933932,0.003334400,0.004096000,0.004096000,0.004896000,6.000000015,0.000000000,0.000000000,0.000000000,4.749999801,4.500000171
2026-07-17T11:17:25,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,128,4096,524288,fp16,torch_eager,ok,,0.043786946,0.030751999,0.031744000,0.031744000,0.032768000,66.322581542,0.000000000,0.000000000,0.000000000,1.000000000,1.032258076
2026-07-17T11:17:25,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,128,4096,524288,fp16,torch_native,ok,,0.120142009,0.032575998,0.032768000,0.033657599,0.033792000,64.250000162,0.000000000,0.000000000,0.000000000,0.968749989,1.000000000
2026-07-17T11:17:25,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,128,4096,524288,fp16,torch_compile,ok,,46.804440091,0.006144000,0.007136000,0.007168000,0.007185600,295.031396144,0.001953125,0.000000011,0.000956023,4.448430524,4.591928333
2026-07-17T11:17:25,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,128,4096,524288,fp16,triton,ok,,0.086499029,0.006144000,0.006144000,0.007168000,0.007168000,342.666654546,0.001953125,0.000000008,0.000956023,5.166666414,5.333333131
2026-07-17T11:17:25,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,2048,4096,8388608,fp16,torch_eager,ok,,0.167977996,0.164831996,0.165279999,0.166720003,0.179814395,203.065247621,0.000000000,0.000000000,0.000000000,1.000000000,1.009874183
2026-07-17T11:17:25,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,2048,4096,8388608,fp16,torch_native,ok,,0.186079997,0.165887997,0.166912004,0.167935997,0.177190393,201.079749359,0.000000000,0.000000000,0.000000000,0.990222363,1.000000000
2026-07-17T11:17:25,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,2048,4096,8388608,fp16,torch_compile,ok,,46.269229031,0.038969599,0.039935999,0.040959999,0.041983999,840.410285480,0.007812500,0.000000016,0.000973710,4.138621922,4.179487433
2026-07-17T11:17:25,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,2048,4096,8388608,fp16,triton,ok,,0.090933056,0.039200000,0.039935999,0.040959999,0.041983999,840.410285480,0.007812500,0.000000014,0.000973710,4.138621922,4.179487433
2026-07-17T11:17:25,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,512,5120,2621440,fp16,torch_eager,ok,,0.053673051,0.066431999,0.066560000,0.067584001,0.068652801,157.692307263,0.000000000,0.000000000,0.000000000,1.000000000,1.030769241
2026-07-17T11:17:25,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,512,5120,2621440,fp16,torch_native,ok,,0.130750937,0.067584001,0.068608001,0.069472000,0.070656002,152.985072677,0.000000000,0.000000000,0.000000000,0.970149244,1.000000000
2026-07-17T11:17:25,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,512,5120,2621440,fp16,torch_compile,ok,,55.348113994,0.016384000,0.017408000,0.018208001,0.018432001,602.941165896,0.001953125,0.000000026,0.000953289,3.823529355,3.941176452
2026-07-17T11:17:25,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,512,5120,2621440,fp16,triton,ok,,1.714939019,0.013280000,0.013312000,0.014016000,0.014336000,788.461547347,0.003906250,0.000000019,0.000953289,5.000000070,5.153846278
