timestamp,git_commit,gpu,torch_version,torch_cuda_version,triton_version,rows,hidden_size,numel,dtype,provider,status,error,first_call_ms,p20_ms,p50_ms,p80_ms,p95_ms,effective_gbps_min,max_abs_error,mean_abs_error,max_relative_error,speedup_vs_eager,speedup_vs_native
2026-07-17T11:18:31,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,1,4096,4096,fp32,torch_eager,ok,,0.075910008,0.012096000,0.012288000,0.012352000,0.013273600,3.999999859,0.000000000,0.000000000,0.000000000,1.000000000,1.000000000
2026-07-17T11:18:31,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,1,4096,4096,fp32,torch_native,ok,,0.067419023,0.012288000,0.012288000,0.012512000,0.013312000,3.999999859,0.000000000,0.000000000,0.000000000,1.000000000,1.000000000
2026-07-17T11:18:31,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,1,4096,4096,fp32,torch_compile,ok,,704.350367072,0.004096000,0.004096000,0.005120000,0.005120000,12.000000030,0.000000000,0.000000000,0.000000000,3.000000114,3.000000114
2026-07-17T11:18:31,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,1,4096,4096,fp32,triton,ok,,2.201500931,0.003936000,0.004096000,0.004096000,0.005120000,12.000000030,0.000000000,0.000000000,0.000000000,3.000000114,3.000000114
2026-07-17T11:18:31,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,128,4096,524288,fp32,torch_eager,ok,,0.030386029,0.024512000,0.024576001,0.024704000,0.025599999,171.333327273,0.000000000,0.000000000,0.000000000,1.000000000,1.000000000
2026-07-17T11:18:31,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,128,4096,524288,fp32,torch_native,ok,,0.055492972,0.024320001,0.024576001,0.024576001,0.025599999,171.333327273,0.000000000,0.000000000,0.000000000,1.000000000,1.000000000
2026-07-17T11:18:31,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,128,4096,524288,fp32,torch_compile,ok,,42.816992034,0.008192000,0.009040000,0.009216000,0.009216000,465.784075065,0.000001907,0.000000011,0.000000324,2.718584192,2.718584192
2026-07-17T11:18:31,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,128,4096,524288,fp32,triton,ok,,0.077171018,0.008192000,0.008384000,0.009216000,0.009216000,502.229032874,0.000001907,0.000000011,0.000000318,2.931297961,2.931297961
2026-07-17T11:18:31,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,2048,4096,8388608,fp32,torch_eager,ok,,0.236918102,0.141312003,0.142335996,0.143360004,0.144441605,471.597135450,0.000000000,0.000000000,0.000000000,1.000000000,0.985611506
2026-07-17T11:18:31,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,2048,4096,8388608,fp32,torch_native,ok,,0.154996058,0.139264002,0.140287995,0.141228798,0.142335996,478.481767724,0.000000000,0.000000000,0.000000000,1.014598546,1.000000000
2026-07-17T11:18:31,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,2048,4096,8388608,fp32,torch_compile,ok,,45.298586949,0.076800004,0.077823997,0.078528002,0.079871997,862.526354094,0.000003815,0.000000010,0.000000342,1.828947399,1.802631599
2026-07-17T11:18:31,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,2048,4096,8388608,fp32,triton,ok,,0.127162086,0.076800004,0.077183999,0.077823997,0.080656001,869.678285192,0.000003815,0.000000011,0.000000342,1.844112739,1.817578733
2026-07-17T11:18:31,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,512,5120,2621440,fp32,torch_eager,ok,,0.067464076,0.053247999,0.053247999,0.054272000,0.055296000,394.230773674,0.000000000,0.000000000,0.000000000,1.000000000,1.001802898
2026-07-17T11:18:31,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,512,5120,2621440,fp32,torch_native,ok,,0.070483075,0.053247999,0.053344000,0.054272000,0.055296000,393.521294775,0.000000000,0.000000000,0.000000000,0.998200346,1.000000000
2026-07-17T11:18:31,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,512,5120,2621440,fp32,torch_compile,ok,,45.342562953,0.028672000,0.029696001,0.030592000,0.030719999,706.896534110,0.000001907,0.000000016,0.000000331,1.793103383,1.796336167
2026-07-17T11:18:31,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,512,5120,2621440,fp32,triton,ok,,1.758941915,0.025599999,0.026624000,0.026624000,0.027648000,788.461547347,0.000001907,0.000000019,0.000000331,2.000000000,2.003605797
2026-07-17T11:18:31,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,256,8192,2097152,fp32,torch_eager,ok,,0.036180019,0.043008000,0.043935999,0.044032000,0.045056000,382.601608651,0.000000000,0.000000000,0.000000000,1.000000000,1.002185013
2026-07-17T11:18:31,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,256,8192,2097152,fp32,torch_native,ok,,0.058043050,0.043008000,0.044032000,0.044032000,0.045056000,381.767441815,0.000000000,0.000000000,0.000000000,0.997819751,1.000000000
2026-07-17T11:18:31,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,256,8192,2097152,fp32,torch_compile,ok,,46.176176053,0.021504000,0.021679999,0.022528000,0.023552001,775.368290474,0.000001907,0.000000010,0.000000316,2.026568297,2.030996375
2026-07-17T11:18:31,4248a03,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,256,8192,2097152,fp32,triton,ok,,1.727979979,0.020416001,0.020479999,0.020947200,0.021504000,820.800020735,0.000001907,0.000000013,0.000000341,2.145312519,2.150000055
